0;25;25;26;25;25;26;0;0;0;0;12;14;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;12;23;13;14;1;1;1;0
0;25;25;25;25;25;25;0;0;1;1;12;14;1;1;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;15;16;16;17;6;1;1;0
0;25;25;25;25;25;26;0;0;1;1;12;14;1;1;1;1;1;0;0;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0
0;0;0;25;26;0;0;0;0;1;1;12;14;1;1;1;1;1;0;0;0;0;0;10;1;1;10;0;0;0;0;0;0;1;1;0;0;0;0;0
0;0;0;25;25;0;0;0;0;1;9;18;19;10;10;10;11;1;0;0;0;0;0;13;25;25;13;0;0;0;0;0;0;1;1;0;0;0;0;0
0;0;0;1;1;0;0;0;0;1;12;22;13;13;13;13;14;1;0;0;0;0;0;13;26;25;13;0;0;0;0;0;0;25;26;0;0;0;0;0
0;0;1;1;1;1;0;0;0;1;15;16;16;16;16;16;17;1;0;0;0;1;1;16;25;25;16;0;0;0;0;0;0;25;25;0;0;0;0;0
0;1;1;1;2;1;1;0;0;1;1;1;1;1;1;1;1;3;0;0;0;1;1;1;25;25;0;0;0;0;0;0;25;26;25;0;0;0;0;0
0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;26;25;25;0;0;0;0;0
0;7;8;9;11;8;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;9;10;10;11;1;1;1;1;25;25;25;0;0;0;0;0
0;1;9;18;19;11;1;0;0;0;1;1;1;0;0;1;1;1;0;0;0;1;1;1;12;22;13;14;1;1;1;1;25;26;25;0;0;0;0;0
0;1;15;20;21;17;1;1;0;0;1;1;1;0;0;9;10;11;0;0;0;1;7;8;12;13;13;14;8;1;1;1;0;0;0;0;0;0;0;0
0;7;8;15;17;8;1;1;1;0;1;1;1;0;0;12;22;14;0;0;0;1;5;1;15;16;16;17;1;1;1;1;0;0;0;0;0;0;0;0
0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;15;16;17;1;1;1;1;1;1;1;1;1;0;1;1;2;1;1;1;1;1;0;0;0;0
0;0;0;0;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;0;0;0
0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;3;0;0;0;0
0;25;25;0;1;7;8;1;1;1;7;8;1;1;1;1;1;1;1;1;1;1;1;1;6;0;0;0;0;0;0;0;0;1;4;1;0;0;0;0
0;25;25;25;1;1;1;9;10;10;11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0
0;25;25;25;1;1;1;12;22;13;14;1;1;1;1;1;1;4;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
0;25;25;25;1;1;1;15;16;16;17;1;1;1;1;1;1;9;11;1;1;2;7;8;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0
0;0;0;0;1;7;8;1;1;1;7;8;1;1;1;9;10;18;19;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;11;1;0;0
0;0;0;0;1;1;1;1;1;4;1;1;1;1;1;15;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;17;3;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
